$GPRMC,091612.00,V,,,,,,,080920,,,N*76
$GPRMC,092221,A,5107.3257,N,01347.4865,E,0.0280,301.645,080920,,*20
$GPRMC,092233,A,5107.3256,N,01347.4871,E,0.9236,47.978,080920,,*13
$GPRMC,092244,A,5107.3251,N,01347.4865,E,0.2581,235.217,080920,,*24
$GPRMC,092255,A,5107.3245,N,01347.4855,E,0.0862,80.939,080920,,*1B
$GPRMC,092307,A,5107.3246,N,01347.4855,E,0.2138,46.469,080920,,*18
$GPRMC,092319,A,5107.3246,N,01347.4856,E,0.4504,233.555,080920,,*27
$GPRMC,092331,A,5107.3238,N,01347.4852,E,0.2517,206.567,080920,,*23
$GPRMC,092343,A,5107.3223,N,01347.4843,E,0.1518,213.794,080920,,*2A
$GPRMC,092354,A,5107.3213,N,01347.4837,E,0.5198,206.197,080920,,*25
$GPRMC,092405,A,5107.3210,N,01347.4837,E,0.2065,204.037,080920,,*28
$GPRMC,092417,A,5107.3230,N,01347.4849,E,0.0622,245.525,080920,,*24
$GPRMC,092429,A,5107.3236,N,01347.4851,E,0.2011,30.799,080920,,*17
$GPRMC,092441,A,5107.3233,N,01347.4844,E,0.0809,20.100,080920,,*1C
$GPRMC,092453,A,5107.3224,N,01347.4837,E,0.0136,358.556,080920,,*23
$GPRMC,092504,A,5107.3221,N,01347.4836,E,0.1339,22.536,080920,,*10
$GPRMC,092515,A,5107.3220,N,01347.4834,E,0.0788,252.597,080920,,*22
$GPRMC,092527,A,5107.3224,N,01347.4836,E,0.0712,190.981,080920,,*20
$GPRMC,092539,A,5107.3226,N,01347.4837,E,0.1297,212.594,080920,,*24
$GPRMC,092551,A,5107.3233,N,01347.4838,E,0.0583,102.096,080920,,*27
$GPRMC,092603,A,5107.3241,N,01347.4845,E,0.0689,146.429,080920,,*25
$GPRMC,092614,A,5107.3245,N,01347.4853,E,0.1082,40.678,080920,,*1D
$GPRMC,092625,A,5107.3251,N,01347.4866,E,0.0348,203.555,080920,,*21
$GPRMC,092637,A,5107.3241,N,01347.4865,E,0.2297,211.938,080920,,*25
$GPRMC,092649,A,5107.3229,N,01347.4861,E,0.2375,290.654,080920,,*27
$GPRMC,092701,A,5107.3217,N,01347.4851,E,0.0464,142.110,080920,,*2A
$GPRMC,092713,A,5107.3204,N,01347.4837,E,0.2246,70.388,080920,,*1C
$GPRMC,092724,A,5107.3200,N,01347.4825,E,0.3279,168.864,080920,,*23
$GPRMC,092735,A,5107.3201,N,01347.4812,E,0.0896,286.737,080920,,*24
$GPRMC,092747,A,5107.3207,N,01347.4802,E,0.4944,212.128,080920,,*29
$GPRMC,092759,A,5107.3210,N,01347.4806,E,0.0882,65.296,080920,,*1F
$GPRMC,092811,A,5107.3202,N,01347.4820,E,0.1177,36.805,080920,,*1F
$GPRMC,092823,A,5107.3185,N,01347.4827,E,0.0351,146.823,080920,,*20
$GPRMC,092834,A,5107.3196,N,01347.4840,E,0.8877,187.644,080920,,*20
$GPRMC,092845,A,5107.3219,N,01347.4850,E,0.1400,317.620,080920,,*2F
$GPRMC,092857,A,5107.3246,N,01347.4853,E,0.2922,14.768,080920,,*16
$GPRMC,092909,A,5107.3255,N,01347.4860,E,0.0629,196.822,080920,,*22
$GPRMC,092921,A,5107.3242,N,01347.4865,E,0.1516,195.833,080920,,*26
$GPRMC,092933,A,5107.3231,N,01347.4866,E,0.0939,164.858,080920,,*21
$GPRMC,092944,A,5107.3231,N,01347.4862,E,0.0980,176.890,080920,,*20
$GPRMC,092955,A,5107.3238,N,01347.4862,E,0.3864,175.517,080920,,*20
$GPRMC,093007,A,5107.3240,N,01347.4853,E,0.0922,124.647,080920,,*20
$GPRMC,093019,A,5107.3231,N,01347.4841,E,0.1520,168.936,080920,,*24
$GPRMC,093031,A,5107.3237,N,01347.4836,E,0.2826,19.290,080920,,*10
$GPRMC,093043,A,5107.3245,N,01347.4835,E,0.0693,159.551,080920,,*2E
$GPRMC,093054,A,5107.3239,N,01347.4835,E,0.2959,157.131,080920,,*24
$GPRMC,093105,A,5107.3238,N,01347.4833,E,0.2330,188.984,080920,,*27
$GPRMC,093117,A,5107.3239,N,01347.4834,E,0.0583,144.948,080920,,*2E
$GPRMC,093129,A,5107.3241,N,01347.4827,E,0.2103,186.231,080920,,*2B
$GPRMC,093141,A,5107.3224,N,01347.4829,E,0.0696,322.109,080920,,*25
$GPRMC,093153,A,5107.3214,N,01347.4838,E,0.1411,25.581,080920,,*19
$GPRMC,093204,A,5107.3227,N,01347.4841,E,0.2794,128.630,080920,,*2E
$GPRMC,093215,A,5107.3251,N,01347.4835,E,0.6146,157.059,080920,,*20
$GPRMC,093227,A,5107.3249,N,01347.4840,E,0.4089,150.704,080920,,*22
$GPRMC,093239,A,5107.3239,N,01347.4852,E,0.0375,310.587,080920,,*22
$GPRMC,093251,A,5107.3246,N,01347.4853,E,0.0946,273.538,080920,,*2F
$GPRMC,093303,A,5107.3261,N,01347.4844,E,0.2362,273.373,080920,,*2D
